key	xv_c	xv_p	xvc_c	xvc_p	xviii_c	xviii_p	xix_c	xix_p
1-4-6-8-10__4-6-10	9	0.0989119683482	75	0.114292680697	2	0.0514535631592	10	0.0345447008429
1-4-6-8-10__4-6-7-10	0	0	10	0.0152390240929	0	0	0	0
1-4-6-8-10__4-6-7-8-10	0	0	2	0.00304780481858	1	0.0257267815796	0	0
1-4-6-8-10__4-6-7-9-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-8-10__4-6-8-10	4	0.0439608748214	47	0.0716234132366	0	0	12	0.0414536410115
1-4-6-8-10__4-6-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-10__4-6-9-10	1	0.0109902187054	2	0.00304780481858	0	0	2	0.00690894016858
1-4-6-8-10__4-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-8-10__4-8-10	2	0.0219804374107	58	0.0883863397388	2	0.0514535631592	13	0.0449081110958
1-4-6-8-10__4-8-9-10	0	0	4	0.00609560963716	0	0	0	0
1-4-6-8-10__5-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-8-10__5-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-10__5-7-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
1-4-6-8-10__6-10	1	0.0109902187054	10	0.0152390240929	0	0	0	0
1-4-6-8-10__6-7-10	4	0.0439608748214	0	0	0	0	1	0.00345447008429
1-4-6-8-10__6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-10__6-8-10	1	0.0109902187054	8	0.0121912192743	0	0	0	0
1-4-6-8-10__6-9-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-8-9__1-3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-8-9-10__1-2-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__1-2-6-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-8-9-10__1-3-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-8-9-10__1-3-6-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-8-9-10__1-3-6-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-8-9-10__1-4-6-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
1-4-6-8-9-10__1-4-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__2-3-6-7-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-8-9-10__2-4-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-8-9-10__2-4-5-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__2-4-6-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-8-9-10__2-4-6-7-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__2-4-6-8-10	1	0.0109902187054	2	0.00304780481858	0	0	1	0.00345447008429
1-4-6-8-9-10__2-4-6-8-9-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-8-9-10__2-4-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-8-9-10__2-4-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__2-6-10	0	0	3	0.00457170722787	0	0	0	0
1-4-6-8-9-10__2-6-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-8-9-10__2-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__3-4-6-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-8-9-10__3-5-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__3-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__3-6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-8-9-10__4-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-8-9-10__4-6-10	0	0	2	0.00304780481858	0	0	2	0.00690894016858
1-4-6-8-9-10__4-6-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-8-9-10__4-6-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-8-9-10__4-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__4-8-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-8-9-10__6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-8-9-10__6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9__2-4-7	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__1-2-3-4-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-2-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-2-4-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__1-2-6-10	0	0	4	0.00609560963716	0	0	0	0
1-4-6-9-10__1-3-4-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-3-4-6-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-9-10__1-3-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-3-4-6-7-8-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-9-10__1-3-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-3-4-8-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-9-10__1-3-5-6-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__1-3-6-10	0	0	5	0.00761951204645	0	0	0	0
1-4-6-9-10__1-3-6-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-9-10__1-3-6-8-10	0	0	4	0.00609560963716	0	0	0	0
1-4-6-9-10__1-3-6-9-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__1-4-5-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-4-6-10	0	0	6	0.00914341445574	0	0	1	0.00345447008429
1-4-6-9-10__1-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-4-6-8-10	1	0.0109902187054	3	0.00457170722787	1	0.0257267815796	2	0.00690894016858
1-4-6-9-10__1-4-6-9-10	1	0.0109902187054	0	0	0	0	0	0
1-4-6-9-10__1-4-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__1-4-8-10	2	0.0219804374107	2	0.00304780481858	0	0	3	0.0103634102529
1-4-6-9-10__1-6-10	1	0.0109902187054	3	0.00457170722787	1	0.0257267815796	0	0
1-4-6-9-10__1-6-7-10	0	0	0	0	1	0.0257267815796	1	0.00345447008429
1-4-6-9-10__1-6-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__2-3-4-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__2-3-4-6-10	0	0	0	0	1	0.0257267815796	0	0
1-4-6-9-10__2-3-4-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__2-3-6-10	0	0	3	0.00457170722787	0	0	0	0
1-4-6-9-10__2-3-6-7-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__2-3-6-8-10	0	0	5	0.00761951204645	0	0	0	0
1-4-6-9-10__2-3-7-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__2-4-6-10	1	0.0109902187054	13	0.0198107313208	0	0	1	0.00345447008429
1-4-6-9-10__2-4-6-7-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__2-4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__2-4-6-8-10	2	0.0219804374107	9	0.0137151216836	0	0	0	0
1-4-6-9-10__2-4-8-10	1	0.0109902187054	10	0.0152390240929	1	0.0257267815796	7	0.02418129059
1-4-6-9-10__2-4-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__2-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__2-6-10	1	0.0109902187054	13	0.0198107313208	0	0	0	0
1-4-6-9-10__2-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__2-6-7-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__2-6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-6-9-10__2-6-9-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__3-4-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__3-5-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__3-6-10	4	0.0439608748214	8	0.0121912192743	0	0	1	0.00345447008429
1-4-6-9-10__3-6-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__3-6-8-10	2	0.0219804374107	8	0.0121912192743	0	0	0	0
1-4-6-9-10__3-6-9-10	1	0.0109902187054	3	0.00457170722787	0	0	1	0.00345447008429
1-4-6-9-10__3-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__4-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__4-5-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__4-5-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__4-6-10	2	0.0219804374107	5	0.00761951204645	0	0	4	0.0138178803372
1-4-6-9-10__4-6-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-6-9-10__4-6-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__4-7-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-6-9-10__4-8-10	0	0	9	0.0137151216836	0	0	1	0.00345447008429
1-4-6-9-10__6	1	0.0109902187054	0	0	0	0	0	0
1-4-6-9-10__6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-6-9-10__7-10	2	0.0219804374107	0	0	0	0	0	0
1-4-7__2-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7__4-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__1-2-4-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-2-4-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-2-4-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__1-2-4-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__1-2-6-10	0	0	0	0	0	0	2	0.00690894016858
1-4-7-10__1-2-6-7-10	0	0	0	0	1	0.0257267815796	0	0
1-4-7-10__1-3-4-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-3-4-8-10	0	0	0	0	1	0.0257267815796	0	0
1-4-7-10__1-3-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__1-3-6-10	0	0	0	0	0	0	2	0.00690894016858
1-4-7-10__1-3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-3-6-8-10	1	0.0109902187054	0	0	0	0	1	0.00345447008429
1-4-7-10__1-3-6-8-9	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__1-3-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-4-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-4-6-10	0	0	4	0.00609560963716	1	0.0257267815796	3	0.0103634102529
1-4-7-10__1-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__1-4-7-10	0	0	1	0.00152390240929	0	0	5	0.0172723504214
1-4-7-10__1-4-8-10	0	0	0	0	0	0	3	0.0103634102529
1-4-7-10__1-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__2-3-4-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__2-3-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__2-3-6-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-7-10__2-4-5-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__2-4-6-10	0	0	6	0.00914341445574	1	0.0257267815796	3	0.0103634102529
1-4-7-10__2-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__2-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__2-4-6-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__2-4-7-10	0	0	3	0.00457170722787	0	0	2	0.00690894016858
1-4-7-10__2-4-8-10	0	0	2	0.00304780481858	0	0	3	0.0103634102529
1-4-7-10__2-5-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__2-6-10	2	0.0219804374107	1	0.00152390240929	1	0.0257267815796	0	0
1-4-7-10__2-6-8-10	3	0.0329706561161	3	0.00457170722787	0	0	1	0.00345447008429
1-4-7-10__2-6-8-9-10	1	0.0109902187054	0	0	0	0	0	0
1-4-7-10__2-7-9	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__3-4-5-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__3-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__3-4-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__3-5-6-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__3-6-10	1	0.0109902187054	7	0.010667316865	0	0	4	0.0138178803372
1-4-7-10__3-6-8-10	0	0	2	0.00304780481858	0	0	1	0.00345447008429
1-4-7-10__3-6-9-10	1	0.0109902187054	0	0	0	0	0	0
1-4-7-10__4-5-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__4-6-10	0	0	4	0.00609560963716	0	0	2	0.00690894016858
1-4-7-10__4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-10__4-6-8-10	0	0	5	0.00761951204645	0	0	0	0
1-4-7-10__4-6-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-10__4-7-10	0	0	2	0.00304780481858	0	0	1	0.00345447008429
1-4-7-10__4-8-10	1	0.0109902187054	3	0.00457170722787	0	0	2	0.00690894016858
1-4-7-10__6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-2-4-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-2-4-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-2-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-8-10__1-2-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-2-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-3-6-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
1-4-7-8-10__1-3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-3-6-8-10	0	0	3	0.00457170722787	0	0	0	0
1-4-7-8-10__1-4-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-4-6-10	0	0	2	0.00304780481858	0	0	0	0
1-4-7-8-10__1-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-4-7-8-10	1	0.0109902187054	0	0	0	0	1	0.00345447008429
1-4-7-8-10__1-4-8-10	0	0	5	0.00761951204645	0	0	4	0.0138178803372
1-4-7-8-10__1-4-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__1-6-10	0	0	0	0	0	0	2	0.00690894016858
1-4-7-8-10__1-6-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-8-10__2-3-4-8-10	1	0.0109902187054	0	0	0	0	0	0
1-4-7-8-10__2-3-6-8-10	1	0.0109902187054	0	0	0	0	0	0
1-4-7-8-10__2-4-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-8-10__2-4-6-8-10	0	0	4	0.00609560963716	0	0	0	0
1-4-7-8-10__2-4-8-10	2	0.0219804374107	4	0.00609560963716	2	0.0514535631592	4	0.0138178803372
1-4-7-8-10__2-4-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__2-6-10	0	0	4	0.00609560963716	0	0	0	0
1-4-7-8-10__2-6-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-7-8-10__2-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__2-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__3-4-6-10	0	0	2	0.00304780481858	0	0	0	0
1-4-7-8-10__3-6-10	0	0	0	0	2	0.0514535631592	2	0.00690894016858
1-4-7-8-10__3-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__4-5-6-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-8-10__4-6-10	1	0.0109902187054	3	0.00457170722787	0	0	0	0
1-4-7-8-10__4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-10__4-6-8-10	0	0	3	0.00457170722787	0	0	0	0
1-4-7-8-10__4-8-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
1-4-7-8-10__6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-9__3-6-10	1	0.0109902187054	0	0	0	0	0	0
1-4-7-8-9-10__1-4-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-8-9-10__2-3-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-8-9-10__2-3-6-9	0	0	0	0	0	0	1	0.00345447008429
1-4-7-8-9-10__4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-9__1-2-3-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-9__1-3-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-9__2-4-6-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-9-10__1-2-4-6-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-9-10__2-3-6-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-9-10__2-4-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-7-9-10__2-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-7-9-10__4-8-10	1	0.0109902187054	0	0	0	0	0	0
1-4-8__1-3-5-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8__1-3-6-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8__2-4-5-10	0	0	0	0	0	0	2	0.00690894016858
1-4-8__2-4-8-10	0	0	0	0	1	0.0257267815796	1	0.00345447008429
1-4-8__2-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8__2-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8__2-6-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8__3-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-2-3-4-6-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-8-10__1-2-3-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-3-4-8-10	0	0	0	0	0	0	2	0.00690894016858
1-4-8-10__1-2-3-5-6-8-10	1	0.0109902187054	0	0	0	0	0	0
1-4-8-10__1-2-3-6-10	2	0.0219804374107	6	0.00914341445574	0	0	4	0.0138178803372
1-4-8-10__1-2-3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-3-6-8-10	1	0.0109902187054	2	0.00304780481858	0	0	5	0.0172723504214
1-4-8-10__1-2-3-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-2-4-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-4-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-4-5-7-10	0	0	0	0	1	0.0257267815796	0	0
1-4-8-10__1-2-4-5-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-4-6-10	2	0.0219804374107	28	0.0426692674601	1	0.0257267815796	13	0.0449081110958
1-4-8-10__1-2-4-6-7-10	1	0.0109902187054	4	0.00609560963716	0	0	1	0.00345447008429
1-4-8-10__1-2-4-6-7-8-10	0	0	2	0.00304780481858	0	0	0	0
1-4-8-10__1-2-4-6-8-10	3	0.0329706561161	13	0.0198107313208	0	0	5	0.0172723504214
1-4-8-10__1-2-4-6-9-10	0	0	2	0.00304780481858	0	0	0	0
1-4-8-10__1-2-4-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-4-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-4-8-10	4	0.0439608748214	29	0.0441931698694	2	0.0514535631592	25	0.0863617521072
1-4-8-10__1-2-4-8-9	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-2-4-8-9-10	0	0	3	0.00457170722787	0	0	2	0.00690894016858
1-4-8-10__1-2-5-10	0	0	0	0	1	0.0257267815796	1	0.00345447008429
1-4-8-10__1-2-5-6-10	1	0.0109902187054	0	0	1	0.0257267815796	0	0
1-4-8-10__1-2-5-6-8	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-2-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-5-7-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-2-6-10	5	0.0549510935268	24	0.036573657823	0	0	14	0.04836258118
1-4-8-10__1-2-6-7-10	0	0	5	0.00761951204645	0	0	2	0.00690894016858
1-4-8-10__1-2-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-6-7-9-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-8-10__1-2-6-8-10	2	0.0219804374107	18	0.0274302433672	0	0	2	0.00690894016858
1-4-8-10__1-2-6-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-2-6-9-10	0	0	0	0	1	0.0257267815796	1	0.00345447008429
1-4-8-10__1-2-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-4-5-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-4-5-6-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-4-6-10	2	0.0219804374107	7	0.010667316865	0	0	13	0.0449081110958
1-4-8-10__1-3-4-6-7-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-4-6-8-10	2	0.0219804374107	6	0.00914341445574	2	0.0514535631592	1	0.00345447008429
1-4-8-10__1-3-4-6-9	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-4-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-3-4-7-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-4-8-10	1	0.0109902187054	13	0.0198107313208	2	0.0514535631592	10	0.0345447008429
1-4-8-10__1-3-4-8-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-5-10	0	0	0	0	0	0	4	0.0138178803372
1-4-8-10__1-3-5-6-10	0	0	1	0.00152390240929	0	0	2	0.00690894016858
1-4-8-10__1-3-5-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-3-5-6-8-10	1	0.0109902187054	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-5-6-8-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-5-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-3-5-7-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-5-8-10	0	0	0	0	1	0.0257267815796	0	0
1-4-8-10__1-3-5-8-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-5-9	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-6-10	7	0.0769315309375	70	0.10667316865	9	0.231541034217	37	0.127815393119
1-4-8-10__1-3-6-7-10	1	0.0109902187054	7	0.010667316865	3	0.0771803447389	8	0.0276357606743
1-4-8-10__1-3-6-7-8-10	0	0	2	0.00304780481858	0	0	3	0.0103634102529
1-4-8-10__1-3-6-7-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-3-6-8-10	4	0.0439608748214	32	0.0487648770973	0	0	13	0.0449081110958
1-4-8-10__1-3-6-9-10	0	0	3	0.00457170722787	1	0.0257267815796	1	0.00345447008429
1-4-8-10__1-3-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-8-10__1-3-7-8-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-7-9	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-3-8-10	0	0	0	0	0	0	3	0.0103634102529
1-4-8-10__1-3-9-10	1	0.0109902187054	0	0	0	0	0	0
1-4-8-10__1-4-10	0	0	4	0.00609560963716	0	0	2	0.00690894016858
1-4-8-10__1-4-5-6-10	1	0.0109902187054	2	0.00304780481858	0	0	2	0.00690894016858
1-4-8-10__1-4-5-6-7-10	0	0	0	0	0	0	2	0.00690894016858
1-4-8-10__1-4-5-6-8-10	0	0	2	0.00304780481858	0	0	2	0.00690894016858
1-4-8-10__1-4-5-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-4-5-8-10	1	0.0109902187054	7	0.010667316865	0	0	8	0.0276357606743
1-4-8-10__1-4-6-10	8	0.0879217496428	91	0.138675119245	6	0.154360689478	47	0.162360093962
1-4-8-10__1-4-6-7-10	0	0	6	0.00914341445574	0	0	2	0.00690894016858
1-4-8-10__1-4-6-7-8-10	0	0	3	0.00457170722787	0	0	0	0
1-4-8-10__1-4-6-8-10	8	0.0879217496428	56	0.0853385349202	2	0.0514535631592	20	0.0690894016858
1-4-8-10__1-4-6-8-9-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
1-4-8-10__1-4-6-9-10	0	0	5	0.00761951204645	0	0	3	0.0103634102529
1-4-8-10__1-4-7-10	0	0	3	0.00457170722787	0	0	6	0.0207268205057
1-4-8-10__1-4-7-8-10	1	0.0109902187054	3	0.00457170722787	0	0	2	0.00690894016858
1-4-8-10__1-4-7-8-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-4-8	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-4-8-10	17	0.186833717991	140	0.213346337301	10	0.257267815796	135	0.466353461379
1-4-8-10__1-4-8-9-10	0	0	3	0.00457170722787	0	0	5	0.0172723504214
1-4-8-10__1-5-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-5-6-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-5-7-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-5-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-8-10__1-6-10	5	0.0549510935268	40	0.0609560963716	2	0.0514535631592	13	0.0449081110958
1-4-8-10__1-6-7-10	0	0	5	0.00761951204645	0	0	4	0.0138178803372
1-4-8-10__1-6-7-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
1-4-8-10__1-6-8-10	2	0.0219804374107	22	0.0335258530044	2	0.0514535631592	4	0.0138178803372
1-4-8-10__1-6-8-9-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__1-6-9-10	0	0	1	0.00152390240929	0	0	0	0
1-4-8-10__1-8-10	0	0	0	0	1	0.0257267815796	1	0.00345447008429
1-4-8-10__2-10	0	0	0	0	0	0	1	0.00345447008429
1-4-8-10__2-3-4-10	1	0.0109902187054	0	0	0	0	0	0
1-4-8-10__2-3-4-5-6-8-10	0	0	0	0	1	0.0257267815796	0	0
1-4-8-10__2-3-4-5-7-9-10	0	0	0	0	0	0	1	0.00345447008429
